110111105,北京市,市辖区,房山区,长阳镇,3,397655885,1162171530
110111107,北京市,市辖区,房山区,河北镇,3,398197635,1159383960
110111108,北京市,市辖区,房山区,长沟镇,3,395801274,1159008350
110111109,北京市,市辖区,房山区,大石窝镇,3,395527635,1158260360
110111110,北京市,市辖区,房山区,张坊镇,3,395764345,1157172950
110111111,北京市,市辖区,房山区,十渡镇,3,396398433,1155893400
110111112,北京市,市辖区,房山区,青龙湖镇,3,397761164,1160390890
110111115,北京市,市辖区,房山区,韩村河镇,3,396036705,1159628940
110111208,北京市,市辖区,房山区,霞云岭乡,3,397288005,1157513640
110111209,北京市,市辖区,房山区,南窖乡,3,397687335,1158420360
110111210,北京市,市辖区,房山区,佛子庄乡,3,398208405,1158903060
110111211,北京市,市辖区,房山区,大安山乡,3,398863873,1157915920
110111212,北京市,市辖区,房山区,史家营乡,3,398599295,1156762330
110111213,北京市,市辖区,房山区,蒲洼乡,3,397391864,1155464120
110112,北京市,市辖区,通州区,,2,398124208,1167371903
110112001,北京市,市辖区,通州区,中仓街道办事处,3,399068490,1166823100
110112002,北京市,市辖区,通州区,新华街道办事处,3,399137540,1166689310
110112003,北京市,市辖区,通州区,北苑街道办事处,3,399041670,1166473450
110112004,北京市,市辖区,通州区,玉桥街道办事处,3,398936970,1166821640
110112005,北京市,市辖区,通州区,永顺地区办事处,3,399178809,1166559359
110112006,北京市,市辖区,通州区,梨园地区办事处,3,398665410,1166632260
110112104,北京市,市辖区,通州区,宋庄镇,3,399407085,1167274500
110112105,北京市,市辖区,通州区,张家湾镇,3,398583405,1167204300
110112106,北京市,市辖区,通州区,漷县镇,3,397797594,1167937150
110112109,北京市,市辖区,通州区,马驹桥镇,3,397491725,1165611850
110112110,北京市,市辖区,通州区,西集镇,3,398169045,1168815650
110112114,北京市,市辖区,通州区,台湖镇,3,398320435,1166520910
110112117,北京市,市辖区,通州区,永乐店镇,3,397087815,1167965310
110112119,北京市,市辖区,通州区,潞城镇,3,399158473,1167289740
110112209,北京市,市辖区,通州区,于家务回族乡,3,397188345,1167037330
